site_name	pearson-r_central_coverage	pearson-pval_central_coverage	pearson-adjusted-p-val_central_coverage	lin-reg-RMSE_central_coverage	pearson-r_mean_coverage	pearson-pval_mean_coverage	pearson-adjusted-p-val_mean_coverage	lin-reg-RMSE_mean_coverage	pearson-r_amplitude	pearson-pval_amplitude	pearson-adjusted-p-val_amplitude	lin-reg-RMSE_amplitude
POU5F1.hg38.10000	-0.06441068551070031	0.37602197488208366	0.4543598863158511	0.04950582581358532	0.09124966599546348	0.20931975294508076	0.28083112761670975	0.009660965834990981	0.05424181774131408	0.4561116112641689	0.6716956150257487	0.48199263466016035
PPARD.hg38.10000	-0.15671966448970995	0.030380963213810945	0.06224795180221047	0.12394320956438101	-0.13925599613079243	0.054694565685327344	0.09502235605238898	0.01820892425698012	0.0672039900544574	0.3556291754370827	0.5880359611393868	0.5120158383505257
PPARG.hg38.10000	-0.08215928542444983	0.2585091885660932	0.33365718903140784	0.047320249099556205	-0.035009599376624095	0.6306489509414857	0.6891439261012756	0.011440667861280318	-0.1636929459386713	0.02365321904656787	0.0948645061761286	0.6503367305902535
PRDM1.hg38.10000	0.16253280531216474	0.024674450557242173	0.052853794659547156	0.056346765729255746	0.018474720379990726	0.7997494811154342	0.8260426147411472	0.010505985741083673	-0.11064596367702417	0.12755807883482376	0.32059597147152374	0.5419092975620835
PRDM14.hg38.10000	-0.1421398128882744	0.04982223422724635	0.08944277287462797	0.10779409142807288	-0.1642999623740946	0.023133532643301504	0.04927311755098682	0.025959289865044602	0.06026375485891856	0.4075869550779383	0.634959843241251	0.46271392705924036
PRDM6.hg38.10000	0.11764462828933998	0.10505156404630496	0.16231327723547936	0.1022239870266343	0.05864921020437626	0.4202880780840986	0.4905529580114712	0.018426193814374797	-0.004340575432881792	0.9524786409909647	0.9704985071718748	0.5325925439191393
PRDM9.hg38.10000	-0.11973961421943716	0.09896072574814899	0.15480578260187622	0.111603727401506	-0.16544159987772022	0.022182747497525475	0.04806261957797186	0.015538356692093433	0.04563835116588703	0.5307110121357128	0.7302118670626413	0.4741458395041587
PROX1.hg38.10000	-0.19068563226390273	0.008234055218148751	0.022922086677001092	0.08081588347628522	-0.04464667879696978	0.5396879520876086	0.6055427319554417	0.011727853133224645	-0.07254292565416327	0.31862051283182125	0.551131716089511	0.57625003206962
RARA.hg38.10000	-0.10554380092150024	0.1461873408528696	0.2051779920933442	0.08446018971512696	-0.08684973245539655	0.2322171982232803	0.29879141204838455	0.03228213348613698	-0.1620882657189564	0.025075685271779134	0.09847430570271598	0.4763817152712647
RARG.hg38.10000	-0.2536489806441285	0.0003992663293135415	0.0017104932517182402	0.06901228872425301	-0.35816238676411255	3.6340039759012187e-07	4.892926781838427e-06	0.023730179566753124	0.15071038162989595	0.03742583853417646	0.13598841885183222	0.43452785608319827
RBAK.hg38.10000	-0.15331447451155603	0.03421961205814957	0.06684349091151497	0.10057654373248939	-0.12952284175233392	0.07412824354788841	0.12097986068205166	0.018728029411583216	-0.0051143095436417775	0.9440204260979245	0.9644869936014026	0.49534416559826955
RBPJ.hg38.10000	-0.20396093847178207	0.0046532820310182825	0.014455013551708262	0.07588110227703469	-0.1535397250547516	0.03395356410195564	0.06564355726378089	0.040847148283094346	0.07305348254761519	0.31521744294662124	0.551131716089511	0.47819420197260015
REL.hg38.10000	0.10881122070833002	0.13403399976294075	0.19248268886411318	0.06063242999844494	0.055038182278232234	0.4495154067346594	0.5166686229846542	0.023033741268198266	0.04785991064228556	0.5108773661462205	0.7133361742115746	0.45854699715368313
RELA.hg38.10000	-0.062261130692144964	0.3921924534680745	0.4708807482721787	0.05753505234074785	-0.038780918107556454	0.5942792282990146	0.6589507913786132	0.02747013291817306	-0.10939137939362976	0.13195955600550835	0.32729442509260953	0.4981262734880636
RELB.hg38.10000	0.13262691997482745	0.0674001020280176	0.11497664463603004	0.047480576759850276	0.10789424411332436	0.13736369218465125	0.1991773536677443	0.01217096506711949	0.04396449057839444	0.5459068204773156	0.7474917532824281	0.46384486797884056
REST.hg38.10000	-0.22341879959052927	0.001891193217894943	0.006663363020059753	0.07645437847833224	-0.17602922694616224	0.014856671615336556	0.035674937573133	0.023992466902774658	0.03721164610325542	0.6092975670291594	0.7745577142877067	1.0034326903795476
RFX1.hg38.10000	-0.1858763916760749	0.010039224783726444	0.02703419816760621	0.05684521914817648	-0.13932083540667264	0.05458083595239782	0.09502235605238898	0.01550800170591244	0.12068553385076768	0.09630387517207403	0.2709444846259098	0.48533299387930384
RFX5.hg38.10000	-0.2837345282613232	6.961298419771378e-05	0.00041657293718314433	0.049935308887110806	-0.18078702665634427	0.012322104359686774	0.030362309435306625	0.026155313175228317	-0.1797561566572747	0.01283647502820384	0.057611322448010094	0.7003068151970183
RUNX1.hg38.10000	0.24763225818965273	0.0005526804979842578	0.0022166015717028213	0.0730686999255383	0.15610508556420832	0.031045307123193137	0.06095875409085319	0.029594177151383322	-0.40562147075955557	5.843447468262129e-09	1.1594629976499066e-07	0.6251648194322839
RUNX2.hg38.10000	-0.10725931967050395	0.1397060323547153	0.19875160074614215	0.060058628402677866	-0.1851489067901769	0.010340765514876914	0.027119691985483262	0.012148062215718005	0.02410317526172614	0.740664158402061	0.8618221843135092	0.49222986527673523
RUNX3.hg38.10000	0.3050394489571728	1.7805739629414084e-05	0.00012909161231325212	0.047788523720514994	0.25280007865496434	0.0004182095803114334	0.0025846723242198425	0.010126699168841588	-0.31242386996106725	1.0820671893634715e-05	0.00011025387307838615	0.6877885195675978
RXRA.hg38.10000	-0.1265733971420454	0.0810160766906733	0.13222104291075254	0.05967325383660601	-0.05000783061670217	0.49207311723328984	0.5604579008971307	0.029091899409249698	-0.15982445713534818	0.027206999881291237	0.10466366280864078	0.5987024723186811
RXRB.hg38.10000	-0.275853912942062	0.00011220217017009275	0.0006195101965911575	0.04464496411963627	-0.2511610125589424	0.0004571619862304863	0.0027798398194982797	0.012860548384696151	-0.26288467806113397	0.0002386655344204984	0.0017642530681672135	0.6998120917989158
SCRT1.hg38.10000	-0.19884053766232562	0.005823054945436873	0.017491774620067863	0.05359766797713981	-0.18251498365025678	0.011500462492466293	0.02909848563530062	0.012106799314774602	0.07721058700968363	0.2883933949837051	0.538636289624205	0.5199802038777815
SCRT2.hg38.10000	-0.22045274052851052	0.0021802698312948015	0.007540933269707708	0.04988462234647597	-0.2346271868956422	0.0010867308060014582	0.005390756761349339	0.01090691914254999	0.17118954655575858	0.017891177257032313	0.07842992820815328	0.5796744129400262
SETDB1.hg38.10000	-0.26619834860529223	0.000197517015438821	0.0009380572910410845	0.07960545005885697	-0.1885172202500177	0.009008872205703271	0.02443413540683549	0.02612378757809248	-0.028893764211994206	0.691528685159093	0.836365259752952	0.6277955325418216
SIX2.hg38.10000	-0.15690022185955738	0.03018810310894655	0.06219079165067131	0.04764836880009114	-0.18705056932850767	0.009568901773191177	0.02558493594675939	0.009812568219853893	0.11290985549931479	0.11990335879453497	0.30750725350707264	0.5170976620165507
SIX5.hg38.10000	-0.08011133129854252	0.2706075324042269	0.345495942738688	0.05728142722243852	-0.04499566371929038	0.5365202460502706	0.603785470928215	0.03924429311739148	-0.03647973540009083	0.6163589238363714	0.7745577142877067	0.630800824035314
SMAD1.hg38.10000	0.1428977399784215	0.04860337290791771	0.08767211285303816	0.059570981778913325	0.1897379540870422	0.008565090118866308	0.02370487996222908	0.013261129541251266	-0.08902550930411979	0.22068303187185997	0.4781465690556966	0.5246063840529214
SMAD3.hg38.10000	-0.15133145913087334	0.03663898124357634	0.07047395882055245	0.05853017725898016	-0.17637891862723507	0.01465597004499992	0.03541859427541647	0.013501130717062658	-0.09020568805346449	0.21459998937036778	0.4687171644211073	0.6461688694415595
SMAD4.hg38.10000	-0.23646871298370814	0.0009896763211071358	0.0037103197912423114	0.07509875293666866	-0.19472525523337145	0.0069468801073999005	0.02111282782985981	0.026414998067590036	-0.14948186946658432	0.03902433724542007	0.13749696393947072	0.6389249564146314
SMAD5.hg38.10000	0.0364530189605131	0.6166173525182397	0.6718634158941513	0.10110636647807263	-0.07914274696450901	0.2764615026216536	0.34626573584173886	0.04749577702100663	-0.03254092983266477	0.6549538645346302	0.8042461491073313	0.5237850490049119
SNAI2.hg38.10000	-0.289830066737524	4.7647934737543464e-05	0.0003044622270517608	0.09073805487676712	-0.25514443598794023	0.0003678171023848764	0.0023502889423576	0.025008427359262838	-0.018379478122124506	0.8007602120126087	0.8849253359059742	0.47742708460808064
SOX13.hg38.10000	-0.1463622758148486	0.04334376475317819	0.0793232976308164	0.04598656986524526	-0.16498875837994526	0.02255577342293317	0.04831549193435116	0.010570001730352916	-0.10729847128563731	0.13956071908783144	0.33727173779559266	0.5666465213225539
SOX17.hg38.10000	-0.10965742748021222	0.13101655466619502	0.19248268886411318	0.057722142994625567	-0.03547569023286385	0.626103258281167	0.6867289057203015	0.010723842457334902	0.03310756454831238	0.6493417764659073	0.8000060448615917	0.44807274677797176
SOX2.hg38.10000	-0.03881778381201056	0.5939284406259779	0.6490174554086773	0.05339325096341746	-0.04392634792951862	0.5462555688555691	0.6110930250995537	0.009672422967601332	0.03463429801504549	0.6343193070928654	0.7938411822167357	0.5380303721792273
SOX4.hg38.10000	-0.10860179762848403	0.13478893862102356	0.19248268886411318	0.10608754023847113	-0.1563505564892713	0.030778490436946537	0.060751261228946835	0.035049627393317455	-0.016362324516275235	0.8222418637682416	0.8882096923800203	0.4756290796426581
SOX5.hg38.10000	-0.15654313358363298	0.030570536700599768	0.0622977964114925	0.044422098266506366	-0.23478881935207416	0.0010778750600692999	0.005390756761349339	0.009746118889061604	-0.08112447021541533	0.26457509205079305	0.5189884983379662	0.6540260829616426
SOX6.hg38.10000	0.17899045526595933	0.013230641602370691	0.03281547292166941	0.05189439641538487	0.21066680933180215	0.0034416578272021448	0.012975050008552085	0.009756807305063293	-0.019584376666973737	0.7879985078081962	0.8849253359059742	0.46609775533877273
SOX9.hg38.10000	-0.24897397433364907	0.0005143758225844855	0.0021136971607035536	0.05783087770140666	-0.20256355984274396	0.0049495163488743115	0.0165895250548097	0.03043529055134122	-0.0746032690860175	0.3050331250455777	0.5467505736626267	0.47967621501658675
SP1.hg38.10000	-0.3216110984029179	5.714357280910256e-06	5.822466742981532e-05	0.07809931636260173	-0.16222718585191903	0.024949700360828397	0.0519670554476923	0.06045583927270694	0.054524899438920076	0.4537607100333606	0.671497265282794	0.5698539520724885
SP2.hg38.10000	-0.3132227061541826	1.024485447162491e-05	8.582911412894647e-05	0.09573541558073974	-0.19127695758326652	0.008033299494479387	0.022943590222869157	0.05414005803308909	0.040838640207576216	0.5748449663418544	0.7551099383654325	0.563946214129397
SP4.hg38.10000	-0.3034050047930242	1.9845200737003985e-05	0.00014116303165755665	0.09472727000481658	-0.21379318753371804	0.0029809208278989453	0.01182954896966213	0.04740274618663068	0.01281990423190841	0.860279166609923	0.9110871362577904	0.4695113608481965
SP5.hg38.10000	-0.26606317335916946	0.0001990572500882938	0.0009380572910410845	0.10151159600433184	-0.18942459540806025	0.008677117864158125	0.02370487996222908	0.043162298917644976	0.1182432288228714	0.1032818556208779	0.2842135734968684	0.4691005926919845
SP7.hg38.10000	-0.08000189044412755	0.27126471896724574	0.345495942738688	0.04549780645978454	-0.1734220241956752	0.016430255277239555	0.038584335566446304	0.012327771192556179	0.13405302353797377	0.06448063897425049	0.20679488924505174	0.445138108086063
SPDEF.hg38.10000	-0.1687496396717222	0.019615724651674413	0.04481895874958336	0.17123949994570106	-0.16505290459007185	0.022502606678562534	0.04831549193435116	0.03426668384609934	-0.026364465837628203	0.7173256373839729	0.8477484805446953	0.47432939539390195
SPI1.hg38.10000	0.623554720970267	5.724086077266033e-22	1.0789902255646473e-19	0.05264379584544526	0.5563508710650767	6.490193190232584e-17	1.2234014163588421e-14	0.012396730494242296	-0.7078594132243141	2.3774501064439235e-30	8.962986901293591e-28	1.1506923006860124
SPIB.hg38.10000	0.5145393649647412	2.6526624339026893e-14	2.500134343953285e-12	0.050552032390589356	0.3829509689617622	4.561254625657351e-08	7.476491277707919e-07	0.010756234776323304	-0.6543044203028561	1.023512049389059e-24	1.929320213098376e-22	0.9490922629537103
SREBF2.hg38.10000	0.07549942869735593	0.2992440287179165	0.37857382156595476	0.0675824266420434	0.08049852449451801	0.2682911536305367	0.3382801502298071	0.021590031572166962	0.019310550682236974	0.7908939204924818	0.8849253359059742	0.5112255517610544
SRF.hg38.10000	-0.28321219640967316	7.188260569833585e-05	0.0004234334741917596	0.06290864216355137	-0.15990636772840663	0.0271272617786446	0.054983751024457066	0.020175312177410455	-0.5625375270675054	2.4779122214989735e-17	2.3354322687627827e-15	1.174221246168614
STAT1.hg38.10000	0.007167055037890854	0.9216132962313413	0.9386850951458675	0.058779545845641504	-0.03410846180586257	0.6394768835564837	0.6947630694547388	0.030436315612272346	-0.18424716118102327	0.010725615977573745	0.05118426865247218	0.6640867079902961
STAT2.hg38.10000	0.0674078239117545	0.3541686678134832	0.4349237386504338	0.05846828915547866	-0.046585640049291464	0.5222066284547743	0.5912069036860358	0.026933679088300654	-0.10428495693350255	0.1510866958176529	0.3628005370907971	0.4755533646927533
STAT3.hg38.10000	-0.10874721558374449	0.1342643836058366	0.19248268886411318	0.0536267625548789	-0.1330149943670335	0.0665951643923545	0.10915816076485932	0.02039601461542813	-0.059713267597735396	0.41189174862008515	0.6364065132367709	0.6515821876914053
STAT4.hg38.10000	0.17083978510910738	0.018130001753059073	0.04219142383273624	0.057413301059549844	0.11753758678457325	0.1053705244996058	0.16033674468853065	0.019052995066532158	0.0258635357464346	0.7224740360947985	0.8511647237741845	0.478613638922259
STAT5A.hg38.10000	0.2827838023922169	7.379568735251328e-05	0.000428014986644577	0.05044225575614734	0.20962119409241697	0.003609535368920852	0.013211600330904478	0.017010891850274233	-0.0818301310472744	0.2604281722521936	0.5189884983379662	0.5533871200993309
STAT5B.hg38.10000	0.3761349066838783	8.212469416469405e-08	1.7200560944494253e-06	0.047584743211748916	0.19514722577514526	0.006823357627239182	0.02111282782985981	0.018592515370060167	-0.1816852344178603	0.011888785712530358	0.05533422485955488	0.49124156989067663
STAT6.hg38.10000	0.14687571517348458	0.04260646317098623	0.07835432495347225	0.06590459277644746	0.23776845267809155	0.000926039882665715	0.00484884771895798	0.01773383157285306	-0.06458329819540824	0.3747414167559351	0.6089548022283945	0.44643392862589687
T.hg38.10000	-0.02797791708176364	0.7008305381437636	0.7484790733150111	0.07122483845843991	-0.08758515634649103	0.22827203445092595	0.297277282701585	0.011276643503920844	0.07849889819575454	0.2803998730146418	0.5349340894593374	0.5056480983937339
TAL1.hg38.10000	0.2537860082177027	0.00039628417018114007	0.0017104932517182402	0.0571685896450019	0.3071932349433519	1.541946820354043e-05	0.0001321168071076078	0.010593190585556361	-0.065381951988049	0.3688513443472944	0.6045954644301303	0.5487564737723262
TBP.hg38.10000	-0.12117525484444137	0.09495078974533401	0.1497759319413846	0.07718902865225846	-0.1291655932296308	0.07493636507560919	0.12177159324786493	0.058265810760314445	-0.11249487218641738	0.12127913340700483	0.3089340087462218	0.6554639612764511
TBX2.hg38.10000	-0.11582989485664326	0.11056284615539778	0.16807335887332647	0.04999543986563948	-0.14206933110134715	0.049936860546353566	0.08964855440940617	0.01089688304531901	-0.01819014242182459	0.802770463872263	0.8849253359059742	0.5044044552222012
TBX21.hg38.10000	0.3473057605987583	8.546827067142457e-07	1.2392899247356563e-05	0.052140397608391696	0.3281765851611176	3.5740645242152297e-06	3.6416819611598424e-05	0.011293015268094909	-0.28980194424219646	4.773230190085326e-05	0.0003911973438396017	0.6954824998151372
TBX5.hg38.10000	-0.1370841660093934	0.05861876545508931	0.1023114563730031	0.07826799829918693	-0.09160693652585372	0.20753436819340815	0.2794302028889817	0.010194944566849589	0.08287467643719922	0.2543720237416082	0.5166888851493339	0.5539391984416152
TCF12.hg38.10000	-0.01019128238981225	0.8887189319423208	0.9129347066546456	0.07365690588352904	-0.024747689044409747	0.7339869596690727	0.7751066772975921	0.02983548264020816	-0.12299746874211968	0.09004829858041087	0.2611400658831915	0.6332950870067199
TCF3.hg38.10000	0.008263173939298731	0.9096725064122686	0.9319199318408296	0.08441983793278299	0.06524918541919895	0.3698265184563938	0.4412170805634825	0.02116382896744317	-0.11549643554886875	0.11159975506334742	0.2946815228374787	0.5637384038153785
TCF4.hg38.10000	-0.17825675419044154	0.013618254048257276	0.033550938362400855	0.09627019502341864	-0.08731794386389606	0.22969997515185417	0.29758381660566674	0.0201989921497238	0.10832617633705059	0.1357874760332677	0.330270183642206	0.4412880081886788
TCF7.hg38.10000	0.05940636774316115	0.41430326657582506	0.4867194561477838	0.04492062867262888	-0.12134764071814445	0.09447810380106866	0.14779354826972152	0.009575449078499713	-0.04957189147390296	0.49585956710197776	0.7001462801402457	0.4885360163448386
TCF7L1.hg38.10000	-0.1679099981906683	0.020241621115782097	0.0456951566505979	0.08221741612421543	-0.20463414247918993	0.004516334177986997	0.015478708955464526	0.03730928937256849	0.043819254033834555	0.5472353419255973	0.7474917532824281	0.4122351450541805
TCF7L2.hg38.10000	-0.11337582926310535	0.11837302335167783	0.17779533786287868	0.05720106158859232	-0.08771192340019578	0.22759680979805577	0.297277282701585	0.015939434440753377	-0.0008017106656484633	0.9912177567048779	0.9943627225145181	0.5331925925959158
TEAD1.hg38.10000	-0.27331133269066943	0.00013048677121405732	0.0006744444017890316	0.04296151907238569	-0.1877264719210936	0.009307097330544772	0.025062683525824136	0.012567731153081586	0.1988969146032594	0.00580885978782997	0.03022740041405462	0.6734462175045796
TEAD3.hg38.10000	-0.27562345254029036	0.00011375500921123408	0.0006195101965911575	0.07708924018368458	-0.24639504438697823	0.0005903208856290863	0.003272808439443611	0.013045344396222437	-0.21444644132205415	0.0028920083509483777	0.01703573669230529	0.7791604197647304
TEAD4.hg38.10000	-0.36717530113571334	1.74337088189819e-07	3.286254112378088e-06	0.052435718286842875	-0.26461723148126765	0.00021624805560810955	0.0014558128029331663	0.014726090263409881	0.02537410901480114	0.727516278043476	0.8544350056772289	0.6549612346518701
TET3.hg38.10000	-0.15075280094341884	0.03737164628609077	0.07151832817185899	0.04409208381865279	-0.030808243403954477	0.6722340359241902	0.7240920901240563	0.012180300349097369	-0.027377585963601882	0.706952173159471	0.8462833011826929	0.48221235894188663
TFAP2A.hg38.10000	-0.3053575652624095	1.743255148694299e-05	0.0001288641551093629	0.09649660672237319	-0.35215289813868567	5.857193423815317e-07	7.407369311111085e-06	0.027736636234628423	0.06795651186626596	0.3502559283784594	0.5852029383230257	0.5513413285461171
TFAP2C.hg38.10000	-0.34515121259154063	1.0089665211804928e-06	1.3585013517323064e-05	0.09867430311623177	-0.40113182285977095	8.88725129403561e-09	1.6752468689257125e-07	0.02998301000831324	0.05596879517668962	0.44187569049341824	0.6686546853086963	0.6256714900541805
TFAP4.hg38.10000	-0.3252074787002788	4.425043868777219e-06	4.912605941045051e-05	0.07285819595633276	-0.23687712834541927	0.0009692598483338553	0.005005629627696759	0.028143060073266217	-0.01706258393725239	0.8147685941467382	0.8882096923800203	0.6978961941457273
TFDP1.hg38.10000	-0.12273084960035452	0.09075272310866067	0.14559053877431946	0.08235133650016231	-0.1380405839918007	0.0568629663689865	0.09786412497249942	0.05044420194726245	-0.2018874296289993	0.00509883603648139	0.027460874082192627	0.6299920643608571
TFE3.hg38.10000	-0.20735461574845543	0.003999063749604197	0.012677890734274394	0.05739053520677596	-0.24535033807299977	0.0006239331558101719	0.003409026083194707	0.01809744388080322	-0.04042241630671303	0.5787518711852042	0.755698283417425	0.6982498089221543
TFEB.hg38.10000	0.11066039496554823	0.12750811667830572	0.18925417318000495	0.04789571572450937	0.14932519643432324	0.03923227176104395	0.07322062600947311	0.011814204152250178	0.22681060872136463	0.0016037071034804586	0.010424096172622981	0.5415021757759775
THAP11.hg38.10000	-0.22067164399978606	0.002157635391776621	0.007531745765738759	0.06243881120107213	-0.13790508860868161	0.05710903844549038	0.09786412497249942	0.03437336746590813	-0.14353018403083592	0.0476054125572795	0.1588251374698617	0.6911061791429584
THRB.hg38.10000	-0.1649111052534852	0.022620280089984766	0.04929390516719224	0.05840448750156455	-0.20001008807354015	0.00553484027960488	0.017700240840744917	0.015216685670306018	-0.08113596126217448	0.264507203608853	0.5189884983379662	0.6008768910323496
TLX1.hg38.10000	0.2548534430128972	0.0003737505347920848	0.0016384180420536741	0.050110700976310533	0.21467217325276916	0.002861847433980149	0.011601252501188345	0.010044982269848212	-0.22332270218466832	0.0018999829388295945	0.011938226132312619	0.6005993039865474
TP53.hg38.10000	-0.08904177390633893	0.22059837352089956	0.29078876509573126	0.0728483630128252	-0.07799363915609138	0.28351685217440037	0.35275859164933643	0.014689231428917053	-0.04893688695420261	0.5014025257210282	0.7053311649135359	0.48174484435917203
TP63.hg38.10000	-0.22585454230071011	0.001680410521014084	0.005976554400210468	0.08011127747455794	-0.1729303359950777	0.01674276712804134	0.038963106217725835	0.012469002068208113	0.21301695654015063	0.0030897834548249056	0.017649217613166505	0.5067967365913215
TP73.hg38.10000	-0.11741198357754498	0.10574576634247362	0.16271899555556146	0.08368001620341829	-0.0280086430554325	0.7005177362049446	0.7481450043888502	0.012127342490227525	-0.05038666979002131	0.4887951612529996	0.6946664106691787	0.4944673734861689
TRPS1.hg38.10000	-0.23988616432940113	0.0008303615900928383	0.0032272816439690723	0.07380367566228095	-0.32091110619447355	6.003673006669842e-06	5.80355057311418e-05	0.022976982644566008	-0.0980303671699204	0.17728391692379888	0.40671728950960623	0.5438113752687809
TWIST1.hg38.10000	-0.16469764482056004	0.022798422412930335	0.049396581894682386	0.056312672676355556	-0.02910044032071729	0.6894358789103221	0.7384014953102029	0.010142357230267454	0.005552322959964585	0.9392349160699773	0.9626162203305266	0.474168366541595
USF1.hg38.10000	-0.2407290807040406	0.0007948770770268724	0.003121548521240947	0.06943484325208851	-0.17380093727874138	0.016192902204255614	0.038584335566446304	0.025573940549779177	0.05378375223318009	0.4599300506265249	0.6746833816583654	0.6224916002368469
USF2.hg38.10000	-0.16126927785899003	0.025829574498345574	0.055015534383481814	0.06986681905678238	-0.14730857803340738	0.04199307121255743	0.0776048423879125	0.024424287927170163	0.07217588684999567	0.32108166705760127	0.551131716089511	0.667820859779946
VDR.hg38.10000	0.032957127211463266	0.6508298371481556	0.7050656569105018	0.058141452835024206	-0.019588975558530113	0.7879499042037453	0.818339156707471	0.023081654878152256	-0.08287873593104908	0.2543486785098514	0.5166888851493339	0.4577540022995005
VEZF1.hg38.10000	-0.12886437766947134	0.07562326896107555	0.12504373858914686	0.07166633561598033	-0.1619361094909315	0.025214300389268827	0.052229622234913994	0.03279564663441391	-0.022935820097210836	0.7528071856627672	0.8705776349535682	0.44681035920628837
WT1.hg38.10000	-0.18298051189854544	0.011287521853703398	0.029390226452756553	0.24658943310145412	-0.19501025712680659	0.006863235821230732	0.02111282782985981	0.02277580725808235	0.05502744021159385	0.4496040235969483	0.6699633078895237	0.5525373523432489
XBP1.hg38.10000	-0.13233188066068172	0.06801736765993406	0.11498900272553873	0.22947326095867382	-0.07522671268289456	0.3009979947023314	0.36695437877147347	0.019452322662895	0.12262643360317305	0.09102979204714416	0.26197123360132324	0.4684577027625872
YY1.hg38.10000	-0.015661347308878006	0.8297388518846793	0.8665139810540834	0.07519497005505275	-0.12311864690364038	0.08972958458010404	0.1421346780953749	0.04722557974047856	-0.40454325206523406	6.466179502051232e-09	1.218874836136657e-07	0.7561617995964006
YY2.hg38.10000	-0.06476018342654732	0.3734319401387267	0.4526811621617362	0.07783008772434291	-0.07843872478962165	0.28076987098975686	0.35049748795741176	0.0327048867992643	0.03412484769002965	0.6393159024023944	0.7938411822167357	0.575240315990944
ZBTB11.hg38.10000	-0.1703501759240948	0.018468966853136752	0.042716567506948196	0.06500427868823666	-0.11228678628000026	0.12197358623283669	0.18103953547157256	0.03437601815174173	-0.10847783402943492	0.1352373424977957	0.330270183642206	0.691161818436805
ZBTB14.hg38.10000	-0.15560542432959504	0.03159450666052902	0.06335706920755023	0.11464399184594698	-0.19977731664979098	0.005591163270344456	0.017713181116973613	0.07743542678057753	-0.051295057657019354	0.4809830038612717	0.6894699332916329	0.48057650894062387
ZBTB16.hg38.10000	0.3816567091100125	5.1053856334480634e-08	1.1631022760353218e-06	0.04953606420157773	0.5241247217561356	7.185038903060465e-15	9.029198888179319e-13	0.011236143735547904	-0.041283354440165815	0.5706843616795478	0.752684838375165	0.49097251697226757
ZBTB17.hg38.10000	-0.28818818520488204	5.281587992713939e-05	0.0003318597788755258	0.07263726489631366	-0.2471583491171369	0.0005668283875448352	0.0032377924561273162	0.02508843868079251	-0.17083819666062688	0.0181310926661123	0.07856806821981996	0.7319654096436397
ZBTB2.hg38.10000	-0.3654468581612529	2.0105963881240726e-07	3.609499230108454e-06	0.06580508475183078	-0.3452234686570261	1.0033868809504602e-06	1.146293497328253e-05	0.01493035499048854	-0.5279928993868901	4.191906245075522e-15	2.6339144239891197e-13	1.650078653718769
ZBTB20.hg38.10000	-0.12302302934667243	0.0899809958224341	0.14559053877431946	0.10418194037752827	-0.1734674602296377	0.016401634851677647	0.038584335566446304	0.0369949629008411	-0.0604923556681581	0.4058071509157981	0.634959843241251	0.5530290273949443
ZBTB26.hg38.10000	-0.15534757480798284	0.03188113934748842	0.06359359541800601	0.11372620374564453	-0.1811055670515704	0.012166869537622046	0.03017703826107573	0.06534844667043724	-0.07849213774191377	0.28044142572203057	0.5349340894593374	0.4807960979551946
ZBTB33.hg38.10000	-0.1121884025364137	0.12230299779530786	0.1829691673366312	0.07555056974234431	-0.1366248948522004	0.05947763842578632	0.1005518820023383	0.03498535207457379	0.021273756587445868	0.7702007877103201	0.8798960514145172	0.5078216676417031
ZBTB42.hg38.10000	-0.18526529205968512	0.010291993217619463	0.027518308106684666	0.08213807232328717	-0.19338484609490023	0.007352578104222292	0.021534897784868015	0.01974197005800017	0.09795359715747538	0.1776250961812039	0.40671728950960623	0.4384053738464041
ZBTB48.hg38.10000	-0.19676050315430474	0.0063689626575410534	0.01890629072356675	0.15349654477822322	-0.20780598878084275	0.0039185996156724905	0.013806654720640459	0.039481922104935493	-0.056405352454946	0.43831740839070754	0.6667207812001608	0.47133346260598374
ZBTB6.hg38.10000	-0.19874944282053947	0.005846057300075732	0.017491774620067863	0.08862975129591898	-0.2141762808854273	0.0029284837456418204	0.011745089064967728	0.0242950722201282	0.02086216921361658	0.774526229189138	0.8821643154208612	0.4998820163095887
ZBTB7A.hg38.10000	-0.08708743226426724	0.230936847001728	0.30230274763767867	0.10793327051503526	-0.10437985247360941	0.15071309593987905	0.21280463359301274	0.03883606329103229	0.02221976919897256	0.7602860230331903	0.8755609585952717	0.6211914482769033
ZEB1.hg38.10000	-0.19457089251069914	0.006992561714489617	0.020123631804294547	0.07682884139024414	-0.2089325559383853	0.003724097928035206	0.01337128494161212	0.03318471238872462	0.1201973006783003	0.09766804105966485	0.27274704799624927	0.4898125442337103
ZEB2.hg38.10000	-0.09130126043376796	0.2090612409381481	0.27654767660940993	0.05170523132986185	-0.07550612245486647	0.29920106323108914	0.36695437877147347	0.016214287739749506	-0.09716445526926362	0.18116033599285258	0.41143040162232186	0.5174206354578965
ZFHX2.hg38.10000	-0.18829893715205132	0.009090338346184489	0.025015018660668263	0.09601574690967629	-0.20209901493131824	0.005051680024581999	0.0165895250548097	0.025940720164550995	0.0636722168246743	0.38153063290185196	0.6147338641483284	0.5080457082452409
ZFHX3.hg38.10000	0.12279232224132673	0.09058991976334343	0.14559053877431946	0.05621592490882624	-0.026390207974234768	0.7170614094690637	0.7593599757579692	0.010951293231482568	-0.026704208861669517	0.7138410869392476	0.8462833011826929	0.4460702381989698
